id,carat,cut,color,clarity,depth,table,x,y,z,theta1,theta2,price
38856,0.4,Premium,G,VVS2,62.7,59.0,4.72,4.69,2.95,8,22,1050
38855,0.4,Ideal,G,VVS2,62.4,56.0,4.74,4.72,2.95,8,23,1050
38854,0.4,Premium,G,VVS2,62.5,60.0,4.7,4.65,2.92,8,24,1050
38862,0.4,Premium,F,VS1,60.3,60.0,4.81,4.77,2.89,8,25,1050
38849,0.4,Premium,G,VVS2,59.7,58.0,4.8,4.78,2.86,8,27,1050
38848,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,8,29,1050
38834,0.4,'Very Good',F,VVS2,60.9,52.0,4.81,4.83,2.94,8,30,1049
35243,0.4,'Very Good',F,VS1,63.1,56.0,4.68,4.7,2.96,8,31,895
29901,0.4,'Very Good',G,SI1,61.0,56.0,4.77,4.8,2.92,8,33,711
38007,0.4,Premium,F,VVS2,59.4,59.0,4.85,4.78,2.86,9,5,1008
28696,0.4,Ideal,E,SI2,61.8,55.2,4.75,4.77,2.94,9,7,679
38850,0.4,Premium,G,VVS2,58.9,58.0,4.84,4.8,2.84,9,8,1050
38863,0.4,Ideal,F,VS1,61.3,56.0,4.76,4.73,2.91,9,9,1050
38864,0.4,Ideal,F,VS1,62.7,55.0,4.76,4.74,2.98,9,11,1050
38865,0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,9,14,1050
38888,0.4,Good,G,VVS2,61.4,64.0,4.7,4.65,2.87,9,15,1050
38887,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,9,18,1050
38886,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,9,23,1050
38885,0.4,Ideal,D,VS2,61.6,57.0,4.77,4.71,2.92,9,24,1050
38884,0.4,Ideal,D,VS2,61.5,55.0,4.75,4.71,2.91,9,25,1050
38883,0.4,Premium,D,VS2,62.4,59.0,4.72,4.7,2.94,9,27,1050
38882,0.4,Ideal,D,VS2,62.8,57.0,4.72,4.68,2.95,9,29,1050
38881,0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,9,30,1050
38880,0.4,Ideal,D,VS2,60.4,56.0,4.77,4.73,2.87,9,31,1050
38879,0.4,Premium,D,VS2,61.7,59.0,4.76,4.73,2.93,9,33,1050
38878,0.4,Ideal,D,VS2,62.3,57.0,4.75,4.72,2.95,10,5,1050
38877,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,10,11,1050
38876,0.4,Premium,D,VS2,60.5,59.0,4.8,4.76,2.89,10,15,1050
38871,0.4,Premium,F,VS1,62.9,58.0,4.71,4.67,2.95,10,16,1050
38870,0.4,Premium,F,VS1,61.1,59.0,4.75,4.71,2.89,10,19,1050
38869,0.4,Premium,F,VS1,62.5,57.0,4.72,4.69,2.94,10,23,1050
38868,0.4,Premium,F,VS1,62.6,58.0,4.72,4.68,2.94,10,24,1050
38867,0.4,Premium,F,VS1,61.4,58.0,4.75,4.73,2.91,10,27,1050
38866,0.4,Premium,F,VS1,61.4,58.0,4.75,4.73,2.91,10,33,1050
36545,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,11,5,945
36546,0.4,Premium,F,SI1,62.5,59.0,4.71,4.67,2.93,11,6,945
39006,0.4,Ideal,E,VVS2,61.6,56.0,4.78,4.73,2.93,11,7,1056
37974,0.4,Good,G,VS2,63.8,59.0,4.64,4.57,2.94,11,8,1007
37975,0.4,'Very Good',H,VS1,63.4,58.0,4.74,4.66,2.98,11,9,1007
28858,0.4,'Very Good',E,SI1,59.8,61.0,4.76,4.81,2.86,11,10,684
28811,0.4,Good,E,SI1,64.2,56.0,4.66,4.69,3.0,11,11,682
36578,0.4,Premium,F,SI1,62.0,56.0,4.77,4.72,2.94,11,13,945
36577,0.4,'Very Good',G,VVS2,59.2,63.0,4.88,4.81,2.87,11,15,945
28803,0.4,'Very Good',G,SI1,61.9,55.0,4.71,4.75,2.93,11,17,682
39192,0.4,Ideal,D,VS1,62.3,54.0,4.7,4.74,2.94,11,19,1064
30066,0.4,Good,H,SI2,63.8,57.0,4.7,4.67,2.99,11,21,720
30350,0.4,Ideal,I,VVS2,61.9,56.4,4.72,4.74,2.93,11,23,728
36561,0.4,Premium,E,SI1,62.8,59.0,4.69,4.64,2.93,11,25,945
36560,0.4,Ideal,E,SI1,61.2,57.0,4.74,4.7,2.89,11,27,945
36559,0.4,Premium,E,SI1,61.3,59.0,4.74,4.69,2.89,11,28,945
36558,0.4,Ideal,E,SI1,62.7,57.0,4.72,4.69,2.95,11,29,945
31107,0.4,Premium,G,VS2,60.4,58.0,4.75,4.78,2.88,11,30,753
36568,0.4,Ideal,E,SI1,61.1,56.0,4.79,4.77,2.92,11,31,945
31106,0.4,Premium,G,VS2,61.9,58.0,4.74,4.76,2.94,11,32,753
28864,0.4,Ideal,E,SI1,63.2,56.0,4.66,4.71,2.96,11,33,684
22683,0.4,Ideal,E,SI2,61.3,56.0,4.75,4.78,2.92,12,13,629
22682,0.4,Ideal,E,SI2,61.9,58.0,4.71,4.73,2.92,12,14,629
36630,0.4,Ideal,E,VS1,62.5,55.0,4.67,4.71,2.93,12,15,947
34781,0.4,Premium,H,VVS2,60.9,58.0,4.74,4.79,2.9,12,16,877
34782,0.4,Ideal,H,VVS2,62.3,57.0,4.71,4.73,2.94,12,18,877
34783,0.4,Ideal,G,VS1,62.4,57.0,4.72,4.74,2.95,12,19,877
34784,0.4,'Very Good',G,VS1,62.8,56.0,4.67,4.7,2.94,12,22,877
34785,0.4,Premium,G,VS1,61.3,60.0,4.66,4.71,2.87,12,23,877
34786,0.4,Ideal,H,VVS2,62.4,57.0,4.69,4.73,2.94,12,25,877
34787,0.4,Ideal,H,VVS2,62.1,57.0,4.69,4.74,2.93,13,5,877
31249,0.4,Ideal,I,VVS2,62.0,57.0,4.73,4.75,2.94,13,7,758
34790,0.4,Premium,G,VS1,60.3,59.0,4.76,4.8,2.88,13,8,877
34792,0.4,Good,H,VVS2,63.2,55.0,4.7,4.73,2.98,13,10,877
34793,0.4,Ideal,H,VVS2,62.2,56.0,4.7,4.75,2.94,13,11,877
34794,0.4,Premium,H,VVS2,60.6,60.0,4.75,4.79,2.89,13,12,877
34795,0.4,Ideal,G,VS1,62.2,56.0,4.72,4.74,2.94,13,15,877
34797,0.4,Good,F,VS1,63.1,59.0,4.64,4.68,2.94,13,16,877
34799,0.4,Ideal,G,VS1,60.7,57.0,4.77,4.78,2.9,13,17,877
30332,0.4,Ideal,I,VS2,62.5,57.0,4.67,4.71,2.93,13,18,727
34789,0.4,Ideal,H,VVS2,60.8,55.0,4.79,4.82,2.92,13,19,877
36557,0.4,Premium,E,SI1,62.6,59.0,4.71,4.68,2.94,13,22,945
36556,0.4,Premium,E,SI1,62.2,58.0,4.74,4.71,2.94,13,23,945
36555,0.4,Ideal,E,SI1,61.8,56.0,4.74,4.71,2.92,13,27,945
35022,0.4,'Very Good',E,SI1,63.5,55.0,4.71,4.67,2.98,13,30,882
35024,0.4,Good,E,SI1,64.2,56.0,4.69,4.66,3.0,13,32,882
35025,0.4,'Very Good',E,SI1,63.2,58.0,4.7,4.66,2.96,13,33,882
35026,0.4,Premium,E,SI1,62.2,62.0,4.69,4.66,2.91,14,7,882
35027,0.4,Good,E,SI1,63.7,56.0,4.69,4.66,2.98,14,8,882
35028,0.4,Good,E,SI1,63.7,57.0,4.69,4.66,2.98,14,9,882
39076,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,14,14,1059
39075,0.4,Ideal,F,VS2,62.0,59.0,4.77,4.71,2.95,14,15,1059
35021,0.4,Premium,E,SI1,62.0,61.0,4.71,4.67,2.91,14,17,882
39068,0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,14,20,1059
39065,0.4,Ideal,G,VVS1,62.2,54.0,4.73,4.76,2.95,14,21,1059
36549,0.4,Premium,E,SI1,60.9,56.0,4.8,4.76,2.91,14,23,945
39043,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,14,24,1056
36548,0.4,Premium,F,SI1,62.2,57.0,4.72,4.67,2.92,14,25,945
36547,0.4,Premium,F,SI1,62.5,59.0,4.71,4.67,2.93,14,26,945
39067,0.4,Ideal,G,,61.8,53.0,4.75,4.77,2.94,14,27,1059
35020,0.4,'Very Good',E,SI1,63.5,57.0,4.72,4.7,2.99,14,28,882
35019,0.4,'Very Good',E,SI1,63.2,56.0,4.74,4.69,2.98,14,29,882
35018,0.4,Premium,E,SI1,62.9,59.0,4.72,4.69,2.96,14,30,882
34991,0.4,'Very Good',D,VS2,61.6,59.0,4.7,4.75,2.91,14,31,881
36554,0.4,Premium,E,SI1,60.9,60.0,4.77,4.75,2.9,14,32,945
34994,0.4,'Very Good',H,VVS2,59.7,57.0,4.83,4.85,2.89,14,33,882
36553,0.4,Ideal,E,SI1,62.0,57.0,4.78,4.74,2.95,15,6,945
35006,0.4,'Very Good',I,VS1,63.5,55.0,4.71,4.67,2.98,15,7,882
35007,0.4,'Very Good',F,SI1,63.3,58.0,4.72,4.69,2.98,15,9,882
35009,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,15,11,882
35010,0.4,Ideal,F,SI1,62.1,57.0,4.69,4.65,2.9,15,12,882
39169,0.4,Ideal,J,IF,62.6,56.0,4.75,4.71,2.96,15,19,1063
39168,0.4,Ideal,J,IF,62.4,56.0,4.74,4.71,2.95,15,21,1063
39166,0.4,Premium,J,IF,62.7,60.0,4.7,4.64,2.93,15,22,1063
35011,0.4,'Very Good',F,SI1,63.1,58.0,4.69,4.66,2.95,15,23,882
35013,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,15,28,882
35014,0.4,Good,E,SI1,63.8,56.0,4.74,4.7,3.01,15,29,882
35016,0.4,Premium,E,SI1,61.7,60.0,4.72,4.68,2.9,16,6,882
35017,0.4,'Very Good',E,SI1,63.3,56.0,4.74,4.68,2.98,16,7,882
36551,0.4,Ideal,E,SI1,60.5,57.0,4.81,4.77,2.9,16,9,945
36550,0.4,Premium,E,SI1,60.1,59.0,4.82,4.76,2.88,16,13,945
35029,0.4,Good,E,SI1,63.9,58.0,4.67,4.63,2.97,16,14,882
28687,0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,16,15,678
28665,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,16,16,677
30533,0.4,Good,J,VS1,64.0,56.0,4.69,4.66,2.99,16,17,734
30677,0.4,'Very Good',E,SI1,60.9,56.0,4.76,4.8,2.91,16,18,737
30675,0.4,Premium,E,SI1,61.3,59.0,4.69,4.74,2.89,16,19,737
30674,0.4,'Very Good',F,SI1,62.7,57.0,4.68,4.7,2.94,16,20,737
30673,0.4,Premium,E,SI1,62.6,59.0,4.68,4.71,2.94,16,21,737
30672,0.4,'Very Good',F,SI1,62.9,57.0,4.68,9428.922352789632,2.95,16,26,737
30670,0.4,'Very Good',F,SI1,62.0,56.0,4.72,4.77,2.94,16,28,737
30669,0.4,'Very Good',F,SI1,62.8,59.0,4.71,4.72,2.96,16,29,737
30680,0.4,Ideal,E,SI1,62.2,55.0,4.71,4.75,2.94,16,32,737
35828,0.4,'Very Good',D,VS2,64.4,52.0,4.63,4.68,3.0,17,7,915
38323,0.4,Ideal,E,VS2,61.9,54.0,4.74,4.73,2.93,17,10,1020
35840,0.4,Ideal,F,SI1,59.8,57.0,4.82,4.85,2.89,17,11,916
35843,0.4,Premium,G,VVS2,61.3,59.0,4.74,4.78,2.92,17,15,917
35845,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,17,16,917
30666,0.4,'Very Good',I,VS1,63.0,56.0,4.68,4.72,2.96,17,17,737
35856,0.4,Ideal,D,VS2,60.8,59.0,4.71,4.76,2.88,17,20,917
35858,0.4,Ideal,F,VS1,61.3,57.0,4.74,4.78,2.92,17,30,917
35859,0.4,Ideal,F,VS1,62.4,53.0,4.72,4.76,2.96,17,31,917
30681,0.4,Ideal,E,SI1,61.2,57.0,4.7,4.74,2.89,18,5,737
30684,0.4,Premium,E,SI1,62.2,58.0,4.71,4.74,2.94,18,6,737
38349,0.4,Ideal,G,SI1,62.6,55.0,4.71,4.69,2.93,18,7,1020
35769,0.4,Premium,E,VS2,59.3,59.0,4.77,4.81,2.84,18,9,912
35771,0.4,'Very Good',E,VS2,61.2,60.0,4.79,4.68,2.9,18,10,912
35772,0.4,Ideal,E,VS2,62.4,55.0,4.71,4.74,2.95,18,13,912
35776,0.4,Ideal,E,VS2,62.4,56.0,4.71,4.74,2.95,18,14,912
35777,0.4,'Very Good',E,VS2,62.9,55.0,4.73,4.74,2.98,18,16,912
30706,0.4,Premium,E,SI1,60.9,60.0,4.75,4.77,2.9,18,17,737
30704,0.4,Premium,F,SI1,62.6,59.0,4.68,4.74,2.95,18,18,737
35790,0.4,Ideal,H,VVS1,62.1,57.0,4.68,4.72,2.92,18,20,913
30695,0.4,Ideal,E,SI1,62.7,57.0,4.69,4.72,2.95,18,21,737
30692,0.4,'Very Good',I,VS1,62.9,59.0,4.68,4.73,2.96,18,22,737
30691,0.4,Premium,F,SI1,62.3,60.0,4.7,4.74,2.94,18,23,737
30688,0.4,'Very Good',E,SI1,62.8,59.0,4.64,4.69,2.93,18,24,737
30687,0.4,Good,F,SI1,63.6,57.0,4.67,4.7,2.98,18,27,737
30685,0.4,Ideal,E,SI1,62.0,57.0,4.74,4.78,2.95,18,28,737
35860,0.4,Ideal,F,VS1,61.6,55.0,4.74,4.78,2.93,18,32,917
35861,0.4,Ideal,F,VS1,61.8,54.0,4.75,4.77,2.94,18,33,917
36100,0.4,Ideal,E,VVS2,62.5,54.0,4.75,4.76,2.97,19,6,926
38233,0.4,Ideal,H,VS1,61.8,59.0,4.74,4.72,2.92,19,7,1017
38229,0.4,Ideal,H,VVS1,62.2,55.0,4.7,4.75,2.94,19,11,1017
38227,0.4,Ideal,H,VVS1,62.0,54.0,4.72,4.76,2.94,19,12,1017
38226,0.4,Ideal,H,VVS1,61.4,57.0,4.74,4.81,2.93,19,13,1017
38225,0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91,19,14,1017
38224,0.4,'Very Good',E,VVS2,62.4,58.0,4.7,4.76,2.95,19,15,1017
36101,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,19,17,926
38222,0.4,'Very Good',E,VVS2,63.5,54.0,4.69,4.73,2.99,19,19,1017
38175,0.4,Ideal,F,VVS2,62.0,56.0,4.73,4.76,2.94,19,21,1015
36067,0.4,Premium,D,SI1,60.3,62.0,4.75,4.7,2.85,19,24,924
36069,0.4,'Very Good',D,SI1,63.1,57.0,4.73,4.69,2.97,19,26,924
36070,0.4,Ideal,D,SI1,63.0,57.0,4.7,4.66,2.95,19,28,924
36072,0.4,Good,D,SI1,63.6,57.0,4.7,4.67,2.98,19,32,924
36073,0.4,'Very Good',D,SI1,63.1,61.0,4.71,4.67,2.96,19,33,924
36074,0.4,'Very Good',D,SI1,63.5,55.0,4.72,4.67,2.98,20,5,924
36075,0.4,Premium,D,SI1,62.5,61.0,4.69,4.66,2.92,20,6,924
38177,0.4,Ideal,F,VVS2,61.5,59.0,4.75,4.81,2.94,20,8,1015
36102,0.4,Ideal,G,SI2,62.1,55.0,4.73,4.74,2.94,20,12,926
28353,0.4,'Very Good',D,SI1,63.4,58.0,4.64,4.67,2.95,20,14,667
28357,0.4,Ideal,I,VS2,62.6,54.0,4.74,4.75,2.97,20,17,667
35863,0.4,Ideal,I,IF,62.4,54.0,4.73,4.75,2.96,20,18,917
35868,0.4,'Very Good',D,VS2,62.8,56.0,4.71,4.75,2.97,20,20,918
30664,0.4,'Very Good',E,SI1,62.0,55.0,4.68,4.74,2.92,20,25,737
36173,0.4,Good,F,VS2,62.0,61.3,4.69,4.72,2.91,20,27,929
35875,0.4,Ideal,E,VS1,60.4,57.0,4.76,4.81,2.89,20,28,918
30662,0.4,Premium,F,SI1,62.5,59.0,4.67,4.71,2.93,20,29,737
30661,0.4,Ideal,E,SI1,61.8,56.0,4.71,4.74,2.92,20,30,737
35907,0.4,Ideal,F,SI1,62.6,54.0,4.77,4.7,2.96,20,33,918
35910,0.4,Ideal,I,VS1,61.9,55.0,4.74,4.77,2.94,21,5,919
30652,0.4,Ideal,G,SI1,62.7,57.0,4.65,4.69,2.93,21,8,736
30649,0.4,Ideal,I,VS1,61.9,57.0,4.73,4.74,2.93,21,10,736
30648,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,21,11,736
30647,0.4,Ideal,I,VS1,61.5,59.0,4.72,4.75,2.91,21,12,736
35971,0.4,Premium,F,SI1,61.7,62.0,4.76,4.71,2.92,21,20,920
36115,0.4,'Very Good',F,SI1,59.6,61.0,4.79,4.84,2.87,21,21,927
28363,0.4,Good,H,SI1,62.0,61.0,4.69,4.73,2.92,21,23,667
28360,0.4,Ideal,I,VS2,62.4,54.0,4.73,4.76,2.96,21,26,667
28359,0.4,Ideal,I,VS2,62.3,54.0,4.74,4.77,2.96,21,28,667
28358,0.4,Ideal,I,VS2,62.4,53.0,4.75,4.77,2.97,21,29,667
35768,0.4,Ideal,E,VS2,61.1,56.0,4.75,4.77,2.91,21,32,912
35767,0.4,Ideal,E,VS2,62.6,57.0,4.7,4.73,2.95,22,7,912
35766,0.4,Premium,E,VS2,60.7,60.0,4.7,4.75,2.87,22,9,912
35412,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,22,10,900
35413,0.4,Ideal,G,SI1,60.2,56.0,4.83,4.77,2.89,22,13,900
35416,0.4,'Very Good',G,SI1,60.0,63.0,4.8,4.76,2.87,22,17,900
35417,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,22,18,900
35419,0.4,Premium,G,SI1,62.7,59.0,4.71,4.67,2.94,22,23,900
35420,0.4,Premium,G,SI1,62.0,59.0,4.72,4.7,2.92,22,25,900
35421,0.4,Premium,G,SI1,61.1,61.0,4.76,4.7,2.89,22,28,900
35422,0.4,Premium,G,SI1,62.8,60.0,4.7,4.66,2.94,22,31,900
38052,0.4,'Very Good',F,VVS2,60.5,57.0,4.76,4.79,2.89,22,32,1012
38054,0.4,Ideal,F,VVS2,62.2,55.0,4.75,4.77,2.96,23,5,1012
38063,0.4,Good,G,VVS1,59.1,61.0,4.86,4.88,2.88,23,7,1013
36394,0.4,Ideal,G,SI1,61.5,57.0,4.74,4.76,2.92,23,9,942
38606,0.4,Ideal,F,VVS2,62.9,55.0,4.75,4.72,2.98,23,11,1039
38602,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,23,13,1038
38601,0.4,Ideal,E,VS2,62.6,57.0,4.7,4.68,2.93,23,14,1038
36359,0.4,Ideal,I,VVS2,62.2,55.0,4.72,4.76,2.95,23,16,939
35398,0.4,'Very Good',H,VVS1,60.5,59.0,4.73,4.76,2.87,23,17,900
38718,0.4,'Very Good',E,VVS2,62.3,57.0,4.68,4.72,2.93,23,20,1043
38725,0.4,Ideal,G,VVS1,61.2,56.0,4.77,4.8,2.93,23,21,1043
30450,0.4,Ideal,F,SI2,61.0,56.0,4.76,4.81,2.92,23,22,731
38027,0.4,Ideal,D,VVS2,62.5,55.0,4.73,4.77,2.97,23,25,1010
38028,0.4,'Very Good',D,VVS2,62.2,62.0,4.68,4.71,2.92,23,27,1010
30973,0.4,'Very Good',D,VS2,62.3,58.0,4.69,4.72,2.93,23,30,746
30960,0.4,'Very Good',H,VS2,62.1,56.0,4.72,4.75,2.94,23,31,746
35310,0.4,'Very Good',H,VS2,63.1,62.0,4.75,4.66,2.97,24,7,895
38035,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,24,8,1010
35317,0.4,Ideal,H,SI1,61.8,57.0,4.75,4.77,2.94,24,10,896
35328,0.4,Good,D,VS1,63.2,56.0,4.69,4.74,2.98,24,12,898
35329,0.4,Ideal,E,VS1,62.1,55.0,4.75,4.79,2.96,24,15,898
30906,0.4,Ideal,G,SI2,60.4,56.0,4.78,4.82,2.9,24,20,745
38735,0.4,Ideal,D,VS1,62.2,57.0,4.71,4.74,2.94,24,21,1043
38732,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,24,22,1043
38731,0.4,Ideal,G,VVS1,62.4,54.0,4.73,4.75,2.96,24,23,1043
38729,0.4,Ideal,G,VVS1,62.3,54.0,4.75,4.76,2.96,24,25,1043
38727,0.4,Ideal,G,VVS1,62.0,56.0,4.73,4.76,2.94,24,26,1043
38726,0.4,Ideal,G,VVS1,62.3,54.0,4.75,4.76,2.96,24,28,1043
22684,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,24,30,629
28512,0.4,'Very Good',G,SI1,61.7,61.0,4.63,4.68,2.87,24,31,673
28500,0.4,Ideal,F,SI2,61.9,57.0,4.71,4.73,2.92,24,32,673
35671,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,24,33,909
35673,0.4,Ideal,D,VS2,62.2,55.0,4.72,4.74,2.94,25,6,909
38444,0.4,'Very Good',E,VVS2,63.6,55.0,4.67,4.7,2.98,25,7,1028
30780,0.4,Ideal,D,SI1,62.5,55.0,4.71,4.73,2.95,25,9,741
30776,0.4,Ideal,G,SI1,62.5,54.0,4.74,4.77,2.97,25,10,741
30775,0.4,Ideal,G,SI1,62.3,54.0,4.74,4.77,2.96,25,11,741
36196,0.4,Ideal,E,VS1,60.1,57.0,4.77,4.82,2.88,25,12,931
38417,0.4,Ideal,E,VS2,62.3,56.0,4.78,4.72,2.96,25,13,1025
35669,0.4,'Very Good',F,VS1,63.4,54.0,4.68,4.72,2.98,25,15,909
36193,0.4,Ideal,G,VVS2,62.3,54.0,4.75,4.78,2.97,25,17,931
36192,0.4,Ideal,G,VVS2,62.6,57.0,4.68,4.75,2.95,25,18,931
36191,0.4,Ideal,G,VVS2,61.9,55.0,4.72,4.75,2.93,25,21,931
35760,0.4,Premium,E,VS2,61.9,59.0,4.72,4.75,2.93,25,22,912
35761,0.4,'Very Good',E,VS2,62.2,56.0,4.72,4.74,2.94,25,24,912
35762,0.4,'Very Good',E,VS2,62.2,58.0,4.67,4.72,2.92,25,25,912
35763,0.4,Premium,E,VS2,62.5,58.0,4.65,4.73,2.93,25,26,912
35764,0.4,'Very Good',E,VS2,62.0,57.0,4.66,4.7,2.9,25,27,912
30768,0.4,'Very Good',I,VS1,61.7,57.0,4.71,4.73,2.91,25,28,741
38471,0.4,'Very Good',I,VS2,61.9,55.0,4.73,4.77,2.94,25,29,1031
38499,0.4,Ideal,E,VVS1,60.6,56.0,4.77,4.8,2.9,25,31,1031
38502,0.4,Ideal,H,SI1,62.2,55.0,4.72,4.76,2.95,25,32,1031
18379,0.4,Good,E,SI2,64.2,57.0,4.68,4.7,3.01,25,33,617
36351,0.4,Premium,H,VS1,62.7,59.0,4.71,4.63,2.93,26,13,938
28486,0.4,Good,G,SI2,60.6,55.8,4.76,4.82,2.91,26,16,672
36266,0.4,Good,F,VVS2,62.2,63.0,4.66,4.69,2.91,26,18,936
38582,0.4,Premium,G,VS1,60.0,57.0,4.83,4.74,2.87,26,19,1035
38580,0.4,Ideal,G,VS2,61.2,57.0,4.78,4.73,2.91,26,21,1035
38579,0.4,Ideal,G,VS2,62.3,57.0,4.71,4.7,2.93,26,25,1035
38578,0.4,Ideal,G,VS2,62.9,56.0,4.72,4.69,2.96,26,29,1035
38577,0.4,'Very Good',G,VS2,63.5,56.0,4.7,4.68,2.98,26,30,1035
38576,0.4,Premium,G,VS2,62.8,61.0,4.67,4.63,2.92,26,33,1035
38575,0.4,Premium,H,VS1,62.7,56.0,4.73,4.71,2.96,27,5,1035
38574,0.4,Premium,H,VS1,62.4,60.0,4.74,4.69,2.94,27,6,1035
38573,0.4,Premium,H,VS1,62.6,58.0,4.71,4.68,2.94,27,7,1035
38572,0.4,Premium,H,VS1,62.6,58.0,4.71,4.68,2.94,27,8,1035
38571,0.4,Premium,H,VS1,62.6,58.0,4.73,4.66,2.94,27,9,1035
38570,0.4,Ideal,I,VVS2,62.0,56.0,4.77,4.74,2.95,27,10,1035
38566,0.4,Ideal,H,VS1,61.8,56.0,4.78,4.74,2.94,27,11,1035
35588,0.4,Premium,E,SI1,62.9,58.0,4.74,4.71,2.97,27,13,907
35589,0.4,Ideal,E,SI1,62.5,57.0,4.74,4.7,2.95,27,16,907
35590,0.4,Premium,E,SI1,62.8,59.0,4.73,4.7,2.96,27,17,907
35591,0.4,Premium,E,SI1,62.8,59.0,4.7,4.67,2.94,27,18,907
28501,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,27,21,673
40515,0.4,Ideal,E,VVS2,61.6,56.0,4.74,4.77,2.93,27,22,1145
22694,0.4,'Very Good',G,SI2,62.9,57.0,4.68,4.7,2.95,27,23,630
31689,0.4,'Very Good',H,VS1,61.8,53.0,4.76,4.78,2.95,27,24,770
31669,0.4,Premium,F,SI1,61.7,59.0,4.75,4.72,2.92,27,25,769
40142,0.4,'Very Good',F,VVS1,63.7,58.0,4.65,4.68,2.97,27,27,1116
37636,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,27,29,990
33961,0.4,'Very Good',D,VS2,63.3,58.0,4.63,4.66,2.94,27,30,845
33962,0.4,'Very Good',D,VS2,62.4,60.0,4.66,4.67,2.91,27,31,845
37638,0.4,Ideal,D,SI1,62.0,56.0,4.71,4.68,2.91,27,32,990
33980,0.4,'Very Good',F,VS1,61.2,58.0,4.74,4.86,2.94,28,5,847
37634,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,28,11,990
34018,0.4,'Very Good',I,VVS1,60.8,58.0,4.75,4.83,2.91,28,13,849
29191,0.4,Ideal,F,SI1,62.0,54.0,4.76,4.79,2.96,28,14,694
29190,0.4,Ideal,F,SI1,61.9,57.0,4.71,4.76,2.93,28,17,694
29189,0.4,Ideal,F,SI1,62.0,57.0,4.72,4.76,2.94,28,20,694
29173,0.4,'Very Good',D,SI1,63.8,54.0,4.68,4.75,3.01,28,25,694
29172,0.4,'Very Good',E,SI1,62.2,56.0,4.71,4.74,2.94,28,29,694
29170,0.4,'Very Good',F,SI1,59.6,58.0,4.81,4.82,2.87,28,32,694
34022,0.4,Ideal,I,VVS1,61.0,56.0,4.79,4.81,2.93,29,5,849
29167,0.4,'Very Good',E,VS2,63.0,59.0,4.66,4.68,2.94,29,7,693
34027,0.4,'Very Good',E,VVS2,63.0,55.0,4.72,4.74,2.98,29,8,849
29194,0.4,Ideal,E,SI1,62.4,54.0,4.72,4.74,2.95,29,9,694
34029,0.4,'Very Good',D,VS2,63.2,57.0,4.66,4.71,2.96,29,11,850
37631,0.4,Premium,D,SI1,60.8,59.0,4.8,4.77,2.91,29,15,990
40221,0.4,Premium,D,VS1,62.1,58.0,4.7,4.73,2.93,29,19,1123
40220,0.4,'Very Good',G,VVS1,61.7,58.0,4.69,4.71,2.9,29,20,1123
40219,0.4,Ideal,G,VVS1,62.4,57.0,4.74,4.78,2.97,29,21,1123
40218,0.4,Ideal,D,VS1,59.9,57.0,4.77,4.82,2.87,29,22,1123
40217,0.4,Premium,G,VVS1,62.3,58.0,4.66,4.72,2.92,29,25,1123
33817,0.4,Good,I,VVS1,63.9,56.0,4.64,4.68,2.98,29,26,842
29236,0.4,Ideal,E,SI1,61.9,57.0,4.74,4.76,2.94,29,27,696
33818,0.4,Premium,F,VS2,61.6,58.0,4.75,4.8,2.94,29,28,842
33821,0.4,'Very Good',I,VVS1,61.5,58.0,4.7,4.76,2.91,29,29,842
40191,0.4,Good,G,IF,59.7,62.0,4.75,4.8,2.85,29,30,1120
37632,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,29,31,990
